Fragment_length	Missing_sites	GCGC-GCGC	Sum
5073	0	29	29
5074	0	32	32
5075	0	43	43
5076	0	47	47
5077	0	42	42
5078	0	49	49
5079	0	30	30
5080	0	45	45
5081	0	47	47
5082	0	45	45
5083	0	39	39
5084	0	51	51
5085	0	44	44
5086	0	42	42
5087	0	38	38
5088	0	49	49
5089	0	30	30
5090	0	33	33
5091	0	47	47
5092	0	43	43
5093	0	30	30
5094	0	44	44
5095	0	29	29
5096	0	38	38
5097	0	38	38
5098	0	45	45
5099	0	48	48
5100	0	39	39
5101	0	52	52
5102	0	37	37
5103	0	35	35
5104	0	32	32
5105	0	45	45
5106	0	53	53
5107	0	37	37
5108	0	50	50
5109	0	47	47
5110	0	42	42
5111	0	46	46
5112	0	43	43
5113	0	31	31
5114	0	51	51
5115	0	47	47
5116	0	37	37
5117	0	40	40
5118	0	49	49
5119	0	33	33
5120	0	35	35
5121	0	41	41
5122	0	44	44
5123	0	41	41
5124	0	49	49
5125	0	39	39
5126	0	44	44
5127	0	40	40
5128	0	37	37
5129	0	45	45
5130	0	31	31
5131	0	34	34
5132	0	45	45
5133	0	41	41
5134	0	43	43
5135	0	28	28
5136	0	40	40
5137	0	40	40
5138	0	45	45
5139	0	41	41
5140	0	57	57
5141	0	49	49
5142	0	42	42
5143	0	50	50
5144	0	34	34
5145	0	42	42
5146	0	27	27
5147	0	42	42
5148	0	43	43
5149	0	45	45
5150	0	55	55
5151	0	31	31
5152	0	58	58
5153	0	43	43
5154	0	42	42
5155	0	49	49
5156	0	39	39
5157	0	36	36
5158	0	42	42
5159	0	40	40
5160	0	46	46
5161	0	40	40
5162	0	31	31
5163	0	40	40
5164	0	44	44
5165	0	36	36
5166	0	40	40
5167	0	51	51
5168	0	36	36
5169	0	48	48
5170	0	45	45
5171	0	37	37
5172	0	41	41
5173	0	39	39
5174	0	48	48
5175	0	43	43
5176	0	42	42
5177	0	41	41
5178	0	48	48
5179	0	40	40
5180	0	31	31
5181	0	51	51
5182	0	43	43
5183	0	31	31
5184	0	28	28
5185	0	34	34
5186	0	48	48
5187	0	48	48
5188	0	45	45
5189	0	35	35
5190	0	40	40
5191	0	43	43
5192	0	59	59
5193	0	44	44
5194	0	41	41
5195	0	28	28
5196	0	48	48
5197	0	39	39
5198	0	35	35
5199	0	43	43
5200	0	36	36
5201	0	34	34
5202	0	32	32
5203	0	39	39
5204	0	36	36
5205	0	39	39
5206	0	33	33
5207	0	47	47
5208	0	44	44
5209	0	40	40
5210	0	44	44
5211	0	38	38
5212	0	36	36
5213	0	47	47
5214	0	43	43
5215	0	36	36
5216	0	40	40
5217	0	31	31
5218	0	32	32
5219	0	47	47
5220	0	44	44
5221	0	31	31
5222	0	32	32
5223	0	34	34
5224	0	41	41
5225	0	38	38
5226	0	47	47
5227	0	31	31
5228	0	39	39
5229	0	43	43
5230	0	43	43
5231	0	25	25
5232	0	43	43
5233	0	44	44
5234	0	42	42
5235	0	34	34
5236	0	39	39
5237	0	35	35
5238	0	36	36
5239	0	42	42
5240	0	29	29
5241	0	41	41
5242	0	43	43
5243	0	44	44
5244	0	36	36
5245	0	46	46
5246	0	44	44
5247	0	41	41
5248	0	29	29
5249	0	38	38
5250	0	38	38
5251	0	42	42
5252	0	32	32
5253	0	33	33
5254	0	35	35
5255	0	38	38
5256	0	36	36
5257	0	38	38
5258	0	41	41
5259	0	28	28
5260	0	36	36
5261	0	32	32
5262	0	49	49
5263	0	35	35
5264	0	38	38
5265	0	27	27
5266	0	32	32
5267	0	39	39
5268	0	47	47
5269	0	42	42
5270	0	38	38
5271	0	34	34
5272	0	28	28
5273	0	38	38
5274	0	38	38
5275	0	31	31
5276	0	36	36
5277	0	39	39
5278	0	40	40
5279	0	41	41
5280	0	43	43
5281	0	38	38
5282	0	35	35
5283	0	35	35
5284	0	37	37
5285	0	39	39
5286	0	34	34
5287	0	37	37
5288	0	46	46
5289	0	49	49
5290	0	40	40
5291	0	36	36
5292	0	42	42
5293	0	55	55
5294	0	31	31
5295	0	32	32
5296	0	35	35
5297	0	44	44
5298	0	34	34
5299	0	31	31
5300	0	36	36
5301	0	43	43
5302	0	39	39
5303	0	49	49
5304	0	45	45
5305	0	47	47
5306	0	43	43
5307	0	33	33
5308	0	30	30
5309	0	33	33
5310	0	34	34
5311	0	38	38
5312	0	38	38
5313	0	37	37
5314	0	28	28
5315	0	40	40
5316	0	28	28
5317	0	24	24
5318	0	47	47
5319	0	43	43
5320	0	34	34
5321	0	31	31
5322	0	42	42
5323	0	36	36
5324	0	36	36
5325	0	38	38
5326	0	40	40
5327	0	25	25
5328	0	40	40
5329	0	35	35
5330	0	34	34
5331	0	44	44
5332	0	44	44
5333	0	32	32
5334	0	37	37
5335	0	36	36
5336	0	30	30
5337	0	35	35
5338	0	42	42
5339	0	45	45
5340	0	37	37
5341	0	57	57
5342	0	33	33
5343	0	30	30
5344	0	31	31
5345	0	33	33
5346	0	42	42
5347	0	38	38
5348	0	36	36
5349	0	35	35
5350	0	36	36
5351	0	32	32
5352	0	43	43
5353	0	35	35
5354	0	29	29
5355	0	44	44
5356	0	44	44
5357	0	26	26
5358	0	36	36
5359	0	25	25
5360	0	29	29
5361	0	45	45
5362	0	36	36
5363	0	34	34
5364	0	36	36
5365	0	44	44
5366	0	33	33
5367	0	38	38
5368	0	36	36
5369	0	31	31
5370	0	42	42
5371	0	41	41
5372	0	31	31
5373	0	44	44
5374	0	41	41
5375	0	41	41
5376	0	45	45
5377	0	32	32
5378	0	28	28
5379	0	30	30
5380	0	38	38
5381	0	33	33
5382	0	28	28
5383	0	33	33
5384	0	32	32
5385	0	27	27
5386	0	38	38
5387	0	45	45
5388	0	31	31
5389	0	47	47
5390	0	27	27
5391	0	37	37
5392	0	35	35
5393	0	35	35
5394	0	40	40
5395	0	46	46
5396	0	33	33
5397	0	28	28
5398	0	28	28
5399	0	42	42
5400	0	35	35
5401	0	29	29
5402	0	30	30
5403	0	35	35
5404	0	26	26
5405	0	40	40
5406	0	45	45
5407	0	43	43
5408	0	35	35
5409	0	43	43
5410	0	33	33
5411	0	39	39
5412	0	31	31
5413	0	37	37
5414	0	32	32
5415	0	27	27
5416	0	31	31
5417	0	37	37
5418	0	31	31
5419	0	34	34
5420	0	43	43
5421	0	47	47
5422	0	46	46
5423	0	41	41
5424	0	37	37
5425	0	46	46
5426	0	31	31
5427	0	29	29
5428	0	34	34
5429	0	37	37
5430	0	43	43
5431	0	30	30
5432	0	41	41
5433	0	37	37
5434	0	35	35
5435	0	26	26
5436	0	36	36
5437	0	59	59
5438	0	28	28
5439	0	31	31
5440	0	38	38
5441	0	37	37
5442	0	38	38
5443	0	44	44
5444	0	33	33
5445	0	32	32
5446	0	36	36
5447	0	41	41
5448	0	36	36
5449	0	25	25
5450	0	35	35
5451	0	36	36
5452	0	36	36
5453	0	28	28
5454	0	42	42
5455	0	30	30
5456	0	45	45
5457	0	30	30
5458	0	34	34
5459	0	37	37
5460	0	45	45
5461	0	34	34
5462	0	32	32
5463	0	26	26
5464	0	36	36
5465	0	38	38
5466	0	37	37
5467	0	29	29
5468	0	44	44
5469	0	38	38
5470	0	40	40
5471	0	37	37
5472	0	27	27
5473	0	45	45
5474	0	43	43
5475	0	41	41
5476	0	37	37
5477	0	34	34
5478	0	35	35
5479	0	29	29
5480	0	35	35
5481	0	31	31
5482	0	32	32
5483	0	34	34
5484	0	43	43
5485	0	45	45
5486	0	40	40
5487	0	35	35
5488	0	38	38
5489	0	32	32
5490	0	40	40
5491	0	44	44
5492	0	44	44
5493	0	53	53
5494	0	47	47
5495	0	42	42
5496	0	41	41
5497	0	52	52
5498	0	64	64
5499	0	52	52
5500	0	58	58
5501	0	34	34
5502	0	37	37
5503	0	26	26
5504	0	29	29
5505	0	37	37
5506	0	34	34
5507	0	30	30
5508	0	35	35
5509	0	24	24
5510	0	40	40
5511	0	33	33
5512	0	38	38
5513	0	33	33
5514	0	51	51
5515	0	30	30
5516	0	35	35
5517	0	33	33
5518	0	38	38
5519	0	31	31
5520	0	37	37
5521	0	28	28
5522	0	32	32
5523	0	34	34
5524	0	37	37
5525	0	40	40
5526	0	36	36
5527	0	45	45
5528	0	29	29
5529	0	34	34
5530	0	44	44
5531	0	38	38
5532	0	30	30
5533	0	42	42
5534	0	46	46
5535	0	39	39
5536	0	28	28
5537	0	32	32
5538	0	29	29
5539	0	25	25
5540	0	32	32
5541	0	38	38
5542	0	40	40
5543	0	21	21
5544	0	43	43
5545	0	40	40
5546	0	37	37
5547	0	28	28
5548	0	57	57
5549	0	23	23
5550	0	33	33
5551	0	31	31
5552	0	38	38
5553	0	42	42
5554	0	44	44
5555	0	32	32
5556	0	35	35
5557	0	44	44
5558	0	43	43
5559	0	36	36
5560	0	39	39
5561	0	26	26
5562	0	48	48
5563	0	34	34
5564	0	36	36
5565	0	37	37
5566	0	44	44
5567	0	35	35
5568	0	33	33
5569	0	29	29
5570	0	33	33
5571	0	45	45
5572	0	36	36
5573	0	27	27
5574	0	24	24
5575	0	35	35
5576	0	36	36
5577	0	31	31
5578	0	32	32
5579	0	28	28
5580	0	35	35
5581	0	42	42
5582	0	32	32
5583	0	39	39
5584	0	38	38
5585	0	34	34
5586	0	36	36
5587	0	26	26
5588	0	42	42
5589	0	36	36
5590	0	28	28
5591	0	34	34
5592	0	39	39
5593	0	45	45
5594	0	31	31
5595	0	27	27
5596	0	34	34
5597	0	26	26
5598	0	35	35
5599	0	25	25
5600	0	37	37
5601	0	38	38
5602	0	30	30
5603	0	37	37
5604	0	40	40
5605	0	36	36
5606	0	45	45
5607	0	35	35
5608	0	41	41
5609	0	34	34
5610	0	36	36
5611	0	49	49
5612	0	36	36
5613	0	46	46
5614	0	38	38
5615	0	42	42
5616	0	43	43
5617	0	28	28
5618	0	32	32
5619	0	34	34
5620	0	43	43
5621	0	33	33
5622	0	35	35
5623	0	40	40
5624	0	29	29
5625	0	41	41
5626	0	36	36
5627	0	45	45
5628	0	39	39
5629	0	33	33
5630	0	38	38
5631	0	40	40
5632	0	38	38
5633	0	42	42
5634	0	29	29
5635	0	32	32
5636	0	38	38
5637	0	39	39
5638	0	37	37
5639	0	28	28
5640	0	47	47
5641	0	39	39
5642	0	26	26
5643	0	40	40
5644	0	39	39
5645	0	41	41
5646	0	30	30
5647	0	37	37
5648	0	34	34
5649	0	33	33
5650	0	43	43
5651	0	32	32
5652	0	30	30
5653	0	38	38
5654	0	37	37
5655	0	30	30
5656	0	30	30
5657	0	35	35
5658	0	29	29
5659	0	40	40
5660	0	24	24
5661	0	33	33
5662	0	38	38
5663	0	25	25
5664	0	20	20
5665	0	24	24
5666	0	36	36
5667	0	37	37
5668	0	36	36
5669	0	27	27
5670	0	32	32
5671	0	40	40
5672	0	25	25
5673	0	41	41
5674	0	34	34
5675	0	35	35
5676	0	38	38
5677	0	47	47
5678	0	35	35
5679	0	32	32
5680	0	34	34
5681	0	38	38
5682	0	43	43
5683	0	33	33
5684	0	33	33
5685	0	31	31
5686	0	36	36
5687	0	30	30
5688	0	19	19
5689	0	36	36
5690	0	45	45
5691	0	34	34
5692	0	25	25
5693	0	49	49
5694	0	34	34
5695	0	28	28
5696	0	32	32
5697	0	23	23
5698	0	43	43
5699	0	30	30
5700	0	40	40
5701	0	35	35
5702	0	38	38
5703	0	31	31
5704	0	43	43
5705	0	32	32
5706	0	28	28
5707	0	32	32
5708	0	34	34
5709	0	48	48
5710	0	25	25
5711	0	40	40
5712	0	31	31
5713	0	17	17
5714	0	46	46
5715	0	38	38
5716	0	32	32
5717	0	38	38
5718	0	31	31
5719	0	41	41
5720	0	30	30
5721	0	34	34
5722	0	34	34
5723	0	35	35
5724	0	40	40
5725	0	40	40
5726	0	22	22
5727	0	35	35
5728	0	30	30
5729	0	34	34
5730	0	50	50
5731	0	35	35
5732	0	32	32
5733	0	33	33
5734	0	27	27
5735	0	30	30
5736	0	38	38
5737	0	27	27
5738	0	26	26
5739	0	24	24
5740	0	35	35
5741	0	28	28
5742	0	42	42
5743	0	43	43
5744	0	32	32
5745	0	38	38
5746	0	38	38
5747	0	27	27
5748	0	39	39
5749	0	43	43
5750	0	35	35
5751	0	38	38
5752	0	29	29
5753	0	31	31
5754	0	18	18
5755	0	28	28
5756	0	34	34
5757	0	38	38
5758	0	30	30
5759	0	32	32
5760	0	31	31
5761	0	18	18
5762	0	33	33
5763	0	34	34
5764	0	36	36
5765	0	29	29
5766	0	29	29
5767	0	35	35
5768	0	31	31
5769	0	31	31
5770	0	29	29
5771	0	37	37
5772	0	33	33
5773	0	28	28
5774	0	25	25
5775	0	30	30
5776	0	29	29
5777	0	32	32
5778	0	34	34
5779	0	32	32
5780	0	39	39
5781	0	33	33
5782	0	45	45
5783	0	32	32
5784	0	42	42
5785	0	26	26
5786	0	36	36
5787	0	31	31
5788	0	31	31
5789	0	35	35
5790	0	29	29
5791	0	36	36
5792	0	34	34
5793	0	47	47
5794	0	38	38
5795	0	37	37
5796	0	33	33
5797	0	22	22
5798	0	39	39
5799	0	32	32
5800	0	32	32
5801	0	32	32
5802	0	30	30
5803	0	41	41
5804	0	21	21
5805	0	31	31
5806	0	36	36
5807	0	39	39
5808	0	30	30
5809	0	36	36
5810	0	29	29
5811	0	35	35
5812	0	27	27
5813	0	40	40
5814	0	33	33
5815	0	39	39
5816	0	32	32
5817	0	24	24
5818	0	37	37
5819	0	32	32
5820	0	33	33
5821	0	42	42
5822	0	22	22
5823	0	35	35
5824	0	34	34
5825	0	34	34
5826	0	32	32
5827	0	30	30
5828	0	40	40
5829	0	40	40
5830	0	28	28
5831	0	31	31
5832	0	36	36
5833	0	30	30
5834	0	33	33
5835	0	37	37
5836	0	38	38
5837	0	37	37
5838	0	32	32
5839	0	26	26
5840	0	31	31
5841	0	24	24
5842	0	22	22
5843	0	34	34
5844	0	30	30
5845	0	38	38
5846	0	36	36
5847	0	22	22
5848	0	34	34
5849	0	32	32
5850	0	36	36
5851	0	43	43
5852	0	40	40
5853	0	33	33
5854	0	19	19
5855	0	31	31
5856	0	44	44
5857	0	33	33
5858	0	29	29
5859	0	27	27
5860	0	42	42
5861	0	26	26
5862	0	37	37
5863	0	37	37
5864	0	32	32
5865	0	38	38
5866	0	28	28
5867	0	46	46
5868	0	22	22
5869	0	26	26
5870	0	33	33
5871	0	33	33
5872	0	27	27
5873	0	26	26
5874	0	25	25
5875	0	38	38
5876	0	31	31
5877	0	29	29
5878	0	33	33
5879	0	45	45
5880	0	40	40
5881	0	37	37
5882	0	41	41
5883	0	35	35
5884	0	32	32
5885	0	27	27
5886	0	28	28
5887	0	30	30
5888	0	33	33
5889	0	37	37
5890	0	24	24
5891	0	22	22
5892	0	27	27
5893	0	30	30
5894	0	30	30
5895	0	32	32
5896	0	36	36
5897	0	36	36
5898	0	24	24
5899	0	30	30
5900	0	34	34
5901	0	30	30
5902	0	28	28
5903	0	32	32
5904	0	30	30
5905	0	34	34
5906	0	34	34
5907	0	29	29
5908	0	36	36
5909	0	29	29
5910	0	36	36
5911	0	43	43
5912	0	31	31
5913	0	51	51
5914	0	31	31
5915	0	32	32
5916	0	38	38
5917	0	23	23
5918	0	39	39
5919	0	27	27
5920	0	31	31
5921	0	33	33
5922	0	32	32
5923	0	34	34
5924	0	35	35
5925	0	16	16
5926	0	35	35
5927	0	32	32
5928	0	26	26
5929	0	38	38
5930	0	23	23
5931	0	31	31
5932	0	29	29
5933	0	28	28
5934	0	29	29
5935	0	37	37
5936	0	28	28
5937	0	32	32
5938	0	25	25
5939	0	27	27
5940	0	34	34
5941	0	35	35
5942	0	19	19
5943	0	21	21
5944	0	27	27
5945	0	37	37
5946	0	35	35
5947	0	32	32
5948	0	30	30
5949	0	23	23
5950	0	31	31
5951	0	21	21
5952	0	38	38
5953	0	31	31
5954	0	34	34
5955	0	33	33
5956	0	29	29
5957	0	16	16
5958	0	39	39
5959	0	24	24
5960	0	32	32
5961	0	35	35
5962	0	26	26
5963	0	29	29
5964	0	34	34
5965	0	24	24
5966	0	32	32
5967	0	32	32
5968	0	33	33
5969	0	25	25
5970	0	27	27
5971	0	24	24
5972	0	36	36
5973	0	25	25
5974	0	34	34
5975	0	24	24
5976	0	27	27
5977	0	30	30
5978	0	33	33
5979	0	28	28
5980	0	26	26
5981	0	41	41
5982	0	33	33
5983	0	43	43
5984	0	31	31
5985	0	31	31
5986	0	39	39
5987	0	29	29
5988	0	27	27
5989	0	31	31
5990	0	33	33
5991	0	25	25
5992	0	43	43
5993	0	30	30
5994	0	27	27
5995	0	39	39
5996	0	22	22
5997	0	22	22
5998	0	29	29
5999	0	37	37
6000	0	43	43
6001	0	33	33
6002	0	28	28
6003	0	40	40
6004	0	30	30
6005	0	35	35
6006	0	35	35
6007	0	26	26
6008	0	31	31
6009	0	34	34
6010	0	32	32
6011	0	28	28
6012	0	35	35
6013	0	37	37
6014	0	32	32
6015	0	23	23
6016	0	30	30
6017	0	35	35
6018	0	36	36
6019	0	25	25
6020	0	39	39
6021	0	41	41
6022	0	21	21
6023	0	25	25
6024	0	39	39
6025	0	32	32
6026	0	34	34
6027	0	33	33
6028	0	25	25
6029	0	34	34
6030	0	26	26
6031	0	42	42
6032	0	30	30
6033	0	36	36
6034	0	36	36
6035	0	26	26
6036	0	26	26
6037	0	30	30
6038	0	37	37
6039	0	34	34
6040	0	22	22
6041	0	29	29
6042	0	31	31
6043	0	25	25
6044	0	36	36
6045	0	30	30
6046	0	17	17
6047	0	24	24
6048	0	31	31
6049	0	33	33
6050	0	29	29
6051	0	37	37
6052	0	31	31
6053	0	39	39
6054	0	25	25
6055	0	36	36
6056	0	37	37
6057	0	28	28
6058	0	37	37
6059	0	31	31
6060	0	39	39
6061	0	38	38
6062	0	26	26
6063	0	31	31
6064	0	25	25
6065	0	37	37
6066	0	24	24
6067	0	30	30
6068	0	36	36
6069	0	32	32
6070	0	32	32
6071	0	32	32
6072	0	19	19
6073	0	34	34
6074	0	29	29
6075	0	36	36
6076	0	25	25
6077	0	36	36
6078	0	24	24
6079	0	34	34
6080	0	29	29
6081	0	31	31
6082	0	34	34
6083	0	39	39
6084	0	35	35
6085	0	27	27
6086	0	33	33
6087	0	33	33
6088	0	32	32
6089	0	35	35
6090	0	31	31
6091	0	26	26
6092	0	31	31
6093	0	30	30
6094	0	36	36
6095	0	19	19
6096	0	31	31
6097	0	34	34
6098	0	33	33
6099	0	31	31
6100	0	19	19
6101	0	31	31
6102	0	36	36
6103	0	32	32
6104	0	20	20
6105	0	27	27
6106	0	31	31
6107	0	31	31
6108	0	34	34
6109	0	22	22
6110	0	25	25
6111	0	34	34
6112	0	24	24
6113	0	27	27
6114	0	29	29
6115	0	29	29
6116	0	36	36
6117	0	24	24
6118	0	27	27
6119	0	31	31
6120	0	23	23
6121	0	33	33
6122	0	30	30
6123	0	31	31
6124	0	12	12
6125	0	23	23
6126	0	40	40
6127	0	34	34
6128	0	27	27
6129	0	26	26
6130	0	39	39
6131	0	31	31
6132	0	22	22
6133	0	27	27
6134	0	27	27
6135	0	38	38
6136	0	29	29
6137	0	47	47
6138	0	28	28
6139	0	26	26
6140	0	33	33
6141	0	18	18
6142	0	23	23
6143	0	31	31
6144	0	27	27
6145	0	38	38
6146	0	39	39
6147	0	22	22
6148	0	23	23
6149	0	29	29
6150	0	35	35
6151	0	23	23
6152	0	41	41
6153	0	35	35
6154	0	39	39
6155	0	30	30
6156	0	23	23
6157	0	27	27
6158	0	35	35
6159	0	22	22
6160	0	25	25
6161	0	39	39
6162	0	29	29
6163	0	25	25
6164	0	23	23
6165	0	19	19
6166	0	30	30
6167	0	38	38
6168	0	44	44
6169	0	30	30
6170	0	28	28
6171	0	30	30
6172	0	29	29
6173	0	32	32
6174	0	28	28
6175	0	33	33
6176	0	24	24
6177	0	33	33
6178	0	25	25
6179	0	24	24
6180	0	28	28
6181	0	20	20
6182	0	27	27
6183	0	30	30
6184	0	29	29
6185	0	30	30
6186	0	24	24
6187	0	35	35
6188	0	33	33
6189	0	20	20
6190	0	39	39
6191	0	29	29
6192	0	22	22
6193	0	30	30
6194	0	31	31
6195	0	29	29
6196	0	32	32
6197	0	22	22
6198	0	35	35
6199	0	29	29
6200	0	32	32
6201	0	16	16
6202	0	29	29
6203	0	25	25
6204	0	24	24
6205	0	29	29
6206	0	18	18
6207	0	30	30
6208	0	21	21
6209	0	24	24
6210	0	27	27
6211	0	26	26
6212	0	24	24
6213	0	39	39
6214	0	25	25
6215	0	29	29
6216	0	24	24
6217	0	31	31
6218	0	30	30
6219	0	21	21
6220	0	28	28
6221	0	29	29
6222	0	30	30
6223	0	35	35
6224	0	29	29
6225	0	31	31
6226	0	29	29
6227	0	23	23
6228	0	33	33
6229	0	31	31
6230	0	40	40
6231	0	32	32
6232	0	30	30
6233	0	33	33
6234	0	32	32
6235	0	29	29
6236	0	24	24
6237	0	27	27
6238	0	31	31
6239	0	24	24
6240	0	31	31
6241	0	33	33
6242	0	34	34
6243	0	26	26
6244	0	24	24
6245	0	39	39
6246	0	27	27
6247	0	20	20
6248	0	19	19
6249	0	19	19
6250	0	25	25
6251	0	23	23
6252	0	20	20
6253	0	31	31
6254	0	25	25
6255	0	30	30
6256	0	31	31
6257	0	33	33
6258	0	34	34
6259	0	38	38
6260	0	36	36
6261	0	31	31
6262	0	31	31
6263	0	18	18
6264	0	29	29
6265	0	25	25
6266	0	21	21
6267	0	38	38
6268	0	32	32
6269	0	35	35
6270	0	34	34
6271	0	29	29
6272	0	26	26
6273	0	23	23
6274	0	24	24
6275	0	30	30
6276	0	28	28
6277	0	36	36
6278	0	26	26
6279	0	35	35
6280	0	29	29
6281	0	24	24
6282	0	31	31
6283	0	25	25
6284	0	39	39
6285	0	30	30
6286	0	29	29
6287	0	27	27
6288	0	27	27
6289	0	26	26
6290	0	24	24
6291	0	31	31
6292	0	21	21
6293	0	25	25
6294	0	25	25
6295	0	36	36
6296	0	23	23
6297	0	23	23
6298	0	28	28
6299	0	33	33
6300	0	31	31
6301	0	26	26
6302	0	27	27
6303	0	21	21
6304	0	26	26
6305	0	30	30
6306	0	21	21
6307	0	23	23
6308	0	36	36
6309	0	26	26
6310	0	38	38
6311	0	18	18
6312	0	26	26
6313	0	32	32
6314	0	24	24
6315	0	24	24
6316	0	29	29
6317	0	34	34
6318	0	31	31
6319	0	32	32
6320	0	26	26
6321	0	23	23
6322	0	24	24
6323	0	38	38
6324	0	26	26
6325	0	27	27
6326	0	28	28
6327	0	27	27
6328	0	28	28
6329	0	25	25
6330	0	24	24
6331	0	26	26
6332	0	34	34
6333	0	34	34
6334	0	36	36
6335	0	24	24
6336	0	19	19
6337	0	23	23
6338	0	29	29
6339	0	31	31
6340	0	20	20
6341	0	37	37
6342	0	31	31
6343	0	31	31
6344	0	24	24
6345	0	31	31
6346	0	16	16
6347	0	20	20
6348	0	25	25
6349	0	24	24
6350	0	26	26
6351	0	37	37
6352	0	23	23
6353	0	29	29
6354	0	29	29
6355	0	40	40
6356	0	18	18
6357	0	22	22
6358	0	24	24
6359	0	26	26
6360	0	38	38
6361	0	33	33
6362	0	30	30
6363	0	25	25
6364	0	26	26
6365	0	25	25
6366	0	27	27
6367	0	32	32
6368	0	24	24
6369	0	31	31
6370	0	30	30
6371	0	22	22
6372	0	24	24
6373	0	21	21
6374	0	26	26
6375	0	32	32
6376	0	20	20
6377	0	28	28
6378	0	28	28
6379	0	27	27
6380	0	35	35
6381	0	33	33
6382	0	29	29
6383	0	20	20
6384	0	29	29
6385	0	30	30
6386	0	29	29
6387	0	30	30
6388	0	30	30
6389	0	27	27
6390	0	37	37
6391	0	29	29
6392	0	31	31
6393	0	25	25
6394	0	28	28
6395	0	25	25
6396	0	29	29
6397	0	24	24
6398	0	29	29
6399	0	28	28
6400	0	26	26
6401	0	21	21
6402	0	30	30
6403	0	26	26
6404	0	25	25
6405	0	30	30
6406	0	28	28
6407	0	25	25
6408	0	23	23
6409	0	30	30
6410	0	30	30
6411	0	28	28
6412	0	29	29
6413	0	31	31
6414	0	31	31
6415	0	27	27
6416	0	30	30
6417	0	23	23
6418	0	20	20
6419	0	26	26
6420	0	35	35
6421	0	25	25
6422	0	29	29
6423	0	23	23
6424	0	30	30
6425	0	22	22
6426	0	23	23
6427	0	17	17
6428	0	22	22
6429	0	25	25
6430	0	22	22
6431	0	15	15
6432	0	27	27
6433	0	20	20
6434	0	30	30
6435	0	28	28
6436	0	30	30
6437	0	26	26
6438	0	23	23
6439	0	26	26
6440	0	25	25
6441	0	20	20
6442	0	22	22
6443	0	24	24
6444	0	23	23
6445	0	27	27
6446	0	23	23
6447	0	24	24
6448	0	37	37
6449	0	20	20
6450	0	36	36
6451	0	22	22
6452	0	27	27
6453	0	27	27
6454	0	24	24
6455	0	28	28
6456	0	34	34
6457	0	25	25
6458	0	31	31
6459	0	37	37
6460	0	24	24
6461	0	22	22
6462	0	21	21
6463	0	30	30
6464	0	30	30
6465	0	31	31
6466	0	21	21
6467	0	30	30
6468	0	25	25
6469	0	22	22
6470	0	25	25
6471	0	22	22
6472	0	31	31
6473	0	27	27
6474	0	25	25
6475	0	23	23
6476	0	25	25
6477	0	30	30
6478	0	31	31
6479	0	28	28
6480	0	25	25
6481	0	28	28
6482	0	38	38
6483	0	26	26
6484	0	30	30
6485	0	27	27
6486	0	26	26
6487	0	17	17
6488	0	24	24
6489	0	30	30
6490	0	25	25
6491	0	21	21
6492	0	39	39
6493	0	26	26
6494	0	25	25
6495	0	27	27
6496	0	20	20
6497	0	25	25
6498	0	25	25
6499	0	31	31
6500	0	23	23
6501	0	28	28
6502	0	28	28
6503	0	28	28
6504	0	16	16
6505	0	30	30
6506	0	31	31
6507	0	42	42
6508	0	31	31
6509	0	16	16
6510	0	28	28
6511	0	21	21
6512	0	20	20
6513	0	23	23
6514	0	43	43
6515	0	24	24
6516	0	30	30
6517	0	28	28
6518	0	27	27
6519	0	20	20
6520	0	23	23
6521	0	31	31
6522	0	26	26
6523	0	23	23
6524	0	28	28
6525	0	28	28
6526	0	34	34
6527	0	20	20
6528	0	27	27
6529	0	19	19
6530	0	25	25
6531	0	28	28
6532	0	27	27
6533	0	27	27
6534	0	22	22
6535	0	27	27
6536	0	23	23
6537	0	30	30
6538	0	13	13
6539	0	25	25
6540	0	26	26
6541	0	25	25
6542	0	37	37
6543	0	32	32
6544	0	24	24
6545	0	24	24
6546	0	26	26
6547	0	28	28
6548	0	23	23
6549	0	30	30
6550	0	31	31
6551	0	20	20
6552	0	22	22
6553	0	22	22
6554	0	20	20
6555	0	21	21
6556	0	31	31
6557	0	20	20
6558	0	29	29
6559	0	43	43
6560	0	24	24
6561	0	32	32
6562	0	26	26
6563	0	38	38
6564	0	23	23
6565	0	22	22
6566	0	32	32
6567	0	23	23
6568	0	35	35
6569	0	30	30
6570	0	28	28
6571	0	28	28
6572	0	27	27
6573	0	20	20
6574	0	25	25
6575	0	29	29
6576	0	28	28
6577	0	25	25
6578	0	19	19
6579	0	39	39
6580	0	22	22
6581	0	31	31
6582	0	17	17
6583	0	40	40
6584	0	31	31
6585	0	27	27
6586	0	27	27
6587	0	25	25
6588	0	26	26
6589	0	26	26
6590	0	20	20
6591	0	24	24
6592	0	19	19
6593	0	24	24
6594	0	29	29
6595	0	26	26
6596	0	30	30
6597	0	14	14
6598	0	21	21
6599	0	16	16
6600	0	17	17
6601	0	27	27
6602	0	37	37
6603	0	16	16
6604	0	24	24
6605	0	27	27
6606	0	22	22
6607	0	26	26
6608	0	28	28
6609	0	30	30
6610	0	26	26
6611	0	25	25
6612	0	30	30
6613	0	28	28
6614	0	28	28
6615	0	29	29
6616	0	28	28
6617	0	28	28
6618	0	20	20
6619	0	16	16
6620	0	27	27
6621	0	23	23
6622	0	26	26
6623	0	29	29
6624	0	30	30
