Fragment_length	Missing_sites	CCGG-CCGG	Sum
11655	0	2	2
11656	0	4	4
11657	0	3	3
11658	0	3	3
11659	0	5	5
11660	0	3	3
11661	0	5	5
11662	0	4	4
11663	0	4	4
11664	0	3	3
11665	0	5	5
11666	0	5	5
11667	0	3	3
11668	0	8	8
11669	0	4	4
11670	0	1	1
11671	0	6	6
11672	0	7	7
11673	0	9	9
11674	0	1	1
11675	0	7	7
11676	0	6	6
11677	0	1	1
11678	0	5	5
11679	0	4	4
11680	0	8	8
11681	0	4	4
11683	0	8	8
11684	0	3	3
11685	0	1	1
11686	0	4	4
11687	0	6	6
11688	0	8	8
11689	0	6	6
11690	0	6	6
11691	0	5	5
11692	0	7	7
11693	0	5	5
11694	0	4	4
11695	0	3	3
11696	0	3	3
11697	0	4	4
11698	0	10	10
11699	0	3	3
11700	0	3	3
11701	0	1	1
11702	0	6	6
11703	0	7	7
11704	0	3	3
11705	0	3	3
11706	0	8	8
11707	0	3	3
11708	0	4	4
11709	0	7	7
11710	0	8	8
11711	0	2	2
11712	0	7	7
11713	0	4	4
11714	0	2	2
11715	0	3	3
11716	0	1	1
11717	0	1	1
11718	0	7	7
11719	0	4	4
11720	0	6	6
11721	0	5	5
11722	0	7	7
11723	0	8	8
11724	0	3	3
11725	0	6	6
11726	0	6	6
11727	0	4	4
11728	0	5	5
11729	0	1	1
11730	0	3	3
11731	0	2	2
11732	0	5	5
11733	0	4	4
11734	0	3	3
11735	1	7	8
11736	0	4	4
11737	0	5	5
11738	0	6	6
11739	0	2	2
11740	0	4	4
11741	0	5	5
11742	0	2	2
11743	0	4	4
11744	0	5	5
11745	0	5	5
11746	0	6	6
11747	0	6	6
11748	0	4	4
11749	0	2	2
11750	0	2	2
11751	0	3	3
11752	0	2	2
11753	0	5	5
11754	0	5	5
11755	0	1	1
11756	0	7	7
11757	0	7	7
11758	0	5	5
11759	0	4	4
11760	0	4	4
11761	0	6	6
11762	0	7	7
11763	0	1	1
11764	0	3	3
11765	0	7	7
11766	0	3	3
11767	0	2	2
11768	0	3	3
11769	0	4	4
11770	0	4	4
11771	0	9	9
11772	0	2	2
11773	0	3	3
11774	0	4	4
11775	0	4	4
11776	0	5	5
11777	0	4	4
11778	0	1	1
11779	0	4	4
11780	0	5	5
11781	0	4	4
11782	0	11	11
11783	0	7	7
11784	0	5	5
11785	0	4	4
11786	0	1	1
11787	0	4	4
11788	0	3	3
11789	0	4	4
11790	0	1	1
11791	0	7	7
11792	0	4	4
11793	0	2	2
11794	0	9	9
11795	0	3	3
11796	0	2	2
11797	0	5	5
11798	0	7	7
11799	0	7	7
11800	0	7	7
11801	0	6	6
11802	0	4	4
11803	0	3	3
11804	0	12	12
11805	0	5	5
11806	0	3	3
11807	0	7	7
11808	0	5	5
11809	0	5	5
11810	0	4	4
11811	0	3	3
11812	0	5	5
11813	0	4	4
11814	0	4	4
11815	0	2	2
11816	0	4	4
11817	0	8	8
11818	0	1	1
11819	0	8	8
11820	0	3	3
11821	0	4	4
11822	0	6	6
11823	0	4	4
11824	0	4	4
11825	0	6	6
11826	0	2	2
11827	0	5	5
11828	0	2	2
11829	0	3	3
11830	0	8	8
11831	0	5	5
11832	0	6	6
11833	0	3	3
11834	0	5	5
11835	0	4	4
11836	0	7	7
11837	0	7	7
11838	0	4	4
11839	0	6	6
11840	0	3	3
11841	0	3	3
11842	0	3	3
11843	0	5	5
11844	0	10	10
11845	0	1	1
11846	0	5	5
11847	0	5	5
11848	0	5	5
11849	0	5	5
11850	0	5	5
11851	0	4	4
11852	0	7	7
11854	0	6	6
11855	0	4	4
11856	0	7	7
11857	0	2	2
11858	0	5	5
11859	0	6	6
11860	0	7	7
11861	0	7	7
11862	0	4	4
11863	0	6	6
11864	0	2	2
11865	0	3	3
11866	0	7	7
11867	0	5	5
11868	0	1	1
11869	0	1	1
11870	0	6	6
11871	0	6	6
11872	0	2	2
11873	0	4	4
11874	0	2	2
11875	0	6	6
11876	0	6	6
11877	0	9	9
11878	0	3	3
11879	0	6	6
11880	0	2	2
11881	0	6	6
11882	0	6	6
11883	0	3	3
11884	0	6	6
11885	0	3	3
11886	0	10	10
11887	0	4	4
11888	0	6	6
11889	0	8	8
11890	0	3	3
11891	0	7	7
11892	0	2	2
11893	0	5	5
11894	0	4	4
11895	0	4	4
11896	0	3	3
11897	0	4	4
11898	0	3	3
11899	0	4	4
11900	0	5	5
11901	0	3	3
11902	0	7	7
11903	0	6	6
11904	0	2	2
11905	0	7	7
11906	0	5	5
11907	0	3	3
11908	0	4	4
11909	0	7	7
11910	0	3	3
11911	0	17	17
11912	0	2	2
11913	0	9	9
11914	0	9	9
11915	0	4	4
11916	0	1	1
11917	0	3	3
11918	0	5	5
11919	0	5	5
11920	0	4	4
11921	0	4	4
11922	0	6	6
11923	0	3	3
11924	0	5	5
11925	0	7	7
11926	0	6	6
11927	0	7	7
11928	0	4	4
11929	0	4	4
11930	0	5	5
11931	0	3	3
11932	0	4	4
11933	0	4	4
11934	0	5	5
11935	0	1	1
11936	0	5	5
11937	0	4	4
11938	0	4	4
11939	0	5	5
11940	0	6	6
11941	0	7	7
11942	0	10	10
11943	0	5	5
11944	0	1	1
11945	0	2	2
11946	0	3	3
11947	0	3	3
11948	0	3	3
11949	0	3	3
11950	0	5	5
11951	0	7	7
11952	0	4	4
11953	0	4	4
11954	0	5	5
11955	0	10	10
11956	0	3	3
11957	0	5	5
11958	0	5	5
11959	0	5	5
11960	0	2	2
11961	0	2	2
11962	0	4	4
11963	0	3	3
11964	0	3	3
11965	0	5	5
11966	0	1	1
11967	0	3	3
11968	0	6	6
11969	0	4	4
11970	0	3	3
11971	0	3	3
11972	0	3	3
11973	0	6	6
11974	0	3	3
11975	0	4	4
11976	0	3	3
11977	0	4	4
11978	0	5	5
11979	0	4	4
11980	0	2	2
11981	0	5	5
11982	0	4	4
11983	0	7	7
11984	0	4	4
11985	0	3	3
11986	0	4	4
11987	0	6	6
11988	0	7	7
11989	0	3	3
11990	0	7	7
11991	0	5	5
11992	0	7	7
11993	0	5	5
11994	0	3	3
11995	0	3	3
11996	0	3	3
11997	0	3	3
11998	0	7	7
11999	0	7	7
12000	0	4	4
12001	0	3	3
12002	0	7	7
12003	0	6	6
12004	0	7	7
12005	0	1	1
12006	0	2	2
12007	0	4	4
12008	0	3	3
12009	0	2	2
12010	0	9	9
12011	0	5	5
12012	0	7	7
12013	0	8	8
12014	0	4	4
12015	0	3	3
12016	0	2	2
12017	0	4	4
12018	0	2	2
12019	0	4	4
12020	0	3	3
12021	0	5	5
12022	0	6	6
12023	0	6	6
12024	0	1	1
12025	0	7	7
12026	0	3	3
12027	0	8	8
12028	0	4	4
12029	0	6	6
12030	0	4	4
12031	0	5	5
12032	0	1	1
12033	0	5	5
12034	0	5	5
12035	0	5	5
12036	0	5	5
12037	0	4	4
12038	0	2	2
12039	0	5	5
12040	0	4	4
12041	0	2	2
12042	0	3	3
12043	0	6	6
12044	0	2	2
12045	0	9	9
12046	0	5	5
12047	0	5	5
12048	0	3	3
12049	0	3	3
12050	0	3	3
12051	0	2	2
12052	0	3	3
12053	0	1	1
12054	0	4	4
12055	0	4	4
12056	0	5	5
12057	0	1	1
12058	0	6	6
12059	0	1	1
12060	0	4	4
12061	0	4	4
12062	0	3	3
12063	0	3	3
12064	0	2	2
12065	0	7	7
12066	0	1	1
12067	0	4	4
12068	0	2	2
12069	0	6	6
12070	0	7	7
12071	0	6	6
12072	0	3	3
12073	0	2	2
12074	0	4	4
12075	0	3	3
12076	0	2	2
12077	0	2	2
12078	0	7	7
12079	0	7	7
12080	0	5	5
12081	0	4	4
12082	0	5	5
12083	0	2	2
12084	0	8	8
12085	0	2	2
12086	0	3	3
12087	0	3	3
12088	0	5	5
12089	0	6	6
12090	0	3	3
12091	0	1	1
12092	0	5	5
12093	0	5	5
12094	0	2	2
12095	0	4	4
12096	0	2	2
12097	0	4	4
12098	0	3	3
12099	0	1	1
12100	0	8	8
12101	0	1	1
12102	0	2	2
12103	0	6	6
12104	0	6	6
12105	0	3	3
12106	0	4	4
12108	0	4	4
12109	0	8	8
12110	0	4	4
12111	0	2	2
12112	0	3	3
12113	0	4	4
12114	0	6	6
12115	0	3	3
12116	0	2	2
12117	0	3	3
12118	0	8	8
12119	0	4	4
12120	0	1	1
12121	0	8	8
12122	0	2	2
12123	0	6	6
12124	0	5	5
12125	0	3	3
12126	0	5	5
12127	0	5	5
12128	0	2	2
12129	0	4	4
12130	0	7	7
12131	0	6	6
12132	0	6	6
12133	0	2	2
12134	0	5	5
12135	0	6	6
12136	0	5	5
12137	0	2	2
12138	0	5	5
12139	0	8	8
12140	0	6	6
12141	0	5	5
12142	0	7	7
12143	0	5	5
12144	0	4	4
12145	0	7	7
12146	0	5	5
12147	0	8	8
12148	0	6	6
12149	0	8	8
12150	0	1	1
12151	0	4	4
12152	0	3	3
12153	0	5	5
12154	1	5	6
12155	0	1	1
12156	0	3	3
12157	0	9	9
12158	0	7	7
12159	0	5	5
12160	0	2	2
12161	0	1	1
12162	0	4	4
12163	0	1	1
12164	0	5	5
12165	0	5	5
12166	0	7	7
12167	0	4	4
12168	0	4	4
12169	0	7	7
12170	0	3	3
12171	0	3	3
12172	0	8	8
12173	0	1	1
12174	0	6	6
12175	0	3	3
12176	0	3	3
12177	0	5	5
12178	0	4	4
12179	0	3	3
12180	0	3	3
12181	0	8	8
12182	0	7	7
12183	0	3	3
12184	0	3	3
12185	0	1	1
12186	0	4	4
12187	0	5	5
12188	0	8	8
12189	0	1	1
12190	0	3	3
12191	0	2	2
12192	0	4	4
12193	0	6	6
12194	0	3	3
12195	0	7	7
12196	0	3	3
12197	0	3	3
12198	0	2	2
12199	0	2	2
12200	0	2	2
12201	0	10	10
12202	0	4	4
12203	0	8	8
12204	0	6	6
12205	0	5	5
12206	0	6	6
12207	0	1	1
12208	0	2	2
12209	0	5	5
12210	0	7	7
12211	0	4	4
12212	0	3	3
12213	0	5	5
12214	0	3	3
12215	0	7	7
12216	0	6	6
12217	0	4	4
12218	0	5	5
12219	0	2	2
12220	0	2	2
12221	0	4	4
12222	0	1	1
12223	0	6	6
12224	0	4	4
12225	0	3	3
12226	0	5	5
12227	0	5	5
12228	0	3	3
12229	0	2	2
12230	0	2	2
12231	0	5	5
12232	0	3	3
12233	0	3	3
12234	0	1	1
12235	0	5	5
12236	0	6	6
12237	0	7	7
12238	0	3	3
12239	0	3	3
12240	0	1	1
12241	0	3	3
12242	0	5	5
12243	0	6	6
12244	0	4	4
12245	0	6	6
12246	0	2	2
12247	0	7	7
12248	0	3	3
12249	0	1	1
12250	0	4	4
12251	0	7	7
12252	0	3	3
12253	0	4	4
12254	0	4	4
12255	0	6	6
12256	0	7	7
12257	0	5	5
12258	0	4	4
12259	0	6	6
12260	0	4	4
12261	0	5	5
12262	0	2	2
12263	0	9	9
12264	0	3	3
12265	0	1	1
12266	0	2	2
12267	0	12	12
12268	0	5	5
12269	0	3	3
12270	0	4	4
12271	0	4	4
12272	0	5	5
12273	0	4	4
12274	0	4	4
12275	0	7	7
12276	0	7	7
12277	0	1	1
12278	0	1	1
12279	0	4	4
12280	0	3	3
12281	0	3	3
12282	0	4	4
12283	0	4	4
12284	0	2	2
12285	0	3	3
12286	0	2	2
12287	0	4	4
12288	0	5	5
12289	0	4	4
12290	0	1	1
12291	0	4	4
12292	0	4	4
12293	0	4	4
12294	0	3	3
12295	0	2	2
12296	0	9	9
12297	0	4	4
12298	0	4	4
12299	0	6	6
12300	0	1	1
12301	0	3	3
12302	0	4	4
12303	0	4	4
12304	0	7	7
12305	0	2	2
12306	0	2	2
12307	0	4	4
12308	0	5	5
12309	0	3	3
12310	0	7	7
12311	0	2	2
12312	0	4	4
12313	0	5	5
12314	0	4	4
12315	0	2	2
12316	0	3	3
12317	0	2	2
12318	0	6	6
12319	0	2	2
12320	0	11	11
12321	0	5	5
12322	0	11	11
12323	0	4	4
12324	0	7	7
12325	0	4	4
12326	0	6	6
12327	0	2	2
12328	0	7	7
12329	0	1	1
12330	0	3	3
12331	0	3	3
12332	0	5	5
12333	0	4	4
12334	0	8	8
12335	0	3	3
12336	0	7	7
12337	0	3	3
12338	0	7	7
12339	0	5	5
12340	0	3	3
12341	0	6	6
12342	0	6	6
12344	0	7	7
12345	0	3	3
12346	0	4	4
12347	0	6	6
12348	0	2	2
12349	0	5	5
12350	0	4	4
12351	0	4	4
12352	0	3	3
12353	0	7	7
12354	0	2	2
12355	0	3	3
12356	0	2	2
12357	0	2	2
12358	0	7	7
12359	0	4	4
12360	0	6	6
12361	0	3	3
12362	0	7	7
12363	0	2	2
12364	0	1	1
12365	0	5	5
12366	0	3	3
12367	0	3	3
12368	0	2	2
12369	0	4	4
12370	0	7	7
12371	0	3	3
12372	0	5	5
12373	0	2	2
12374	0	3	3
12375	0	4	4
12376	0	7	7
12377	0	2	2
12378	0	3	3
12379	0	9	9
12380	0	4	4
12381	0	1	1
12382	0	6	6
12383	0	5	5
12384	0	3	3
12385	0	2	2
12386	0	1	1
12387	0	4	4
12388	0	4	4
12389	0	6	6
12390	0	4	4
12391	0	1	1
12392	0	3	3
12393	0	4	4
12394	0	3	3
12395	0	1	1
12396	0	2	2
12397	0	3	3
12398	0	3	3
12399	0	8	8
12400	0	6	6
12401	0	8	8
12402	0	2	2
12403	0	3	3
12404	0	3	3
12405	0	3	3
12406	0	4	4
12407	0	10	10
12408	0	5	5
12409	0	4	4
12410	0	2	2
12411	0	7	7
12412	0	5	5
12413	0	4	4
12414	0	4	4
12415	0	4	4
12416	0	5	5
12417	0	4	4
12418	0	10	10
12419	0	3	3
12420	0	5	5
12421	0	3	3
12422	0	3	3
12423	0	1	1
12424	0	4	4
12425	0	4	4
12426	0	4	4
12427	0	6	6
12428	0	3	3
12429	0	2	2
12430	0	2	2
12431	0	2	2
12432	0	3	3
12433	0	2	2
12434	0	5	5
12435	0	2	2
12436	0	12	12
12437	0	5	5
12438	0	2	2
12439	0	4	4
12440	0	4	4
12441	0	4	4
12442	0	2	2
12443	0	2	2
12444	0	6	6
12445	0	3	3
12446	0	2	2
12447	0	5	5
12448	0	5	5
12449	0	6	6
12450	0	3	3
12451	0	2	2
12452	0	6	6
12453	0	7	7
12454	0	8	8
12455	0	5	5
12456	0	4	4
12457	0	3	3
12458	0	10	10
12459	0	3	3
12460	0	2	2
12461	0	1	1
12462	0	4	4
12463	0	4	4
12464	0	2	2
12465	0	3	3
12466	0	2	2
12467	0	6	6
12468	0	2	2
12469	0	3	3
12470	0	7	7
12471	0	1	1
12472	0	3	3
12473	0	5	5
12474	0	6	6
12475	0	7	7
12476	0	2	2
12477	0	4	4
12478	0	4	4
12479	0	6	6
12480	0	2	2
12481	0	3	3
12482	0	4	4
12483	0	3	3
12484	0	6	6
12485	0	3	3
12486	0	3	3
12487	0	5	5
12488	0	4	4
12489	0	1	1
12490	0	3	3
12491	0	7	7
12492	0	2	2
12493	0	4	4
12494	0	2	2
12495	0	2	2
12496	0	4	4
12497	0	4	4
12498	0	5	5
12499	0	2	2
12500	0	5	5
12501	0	6	6
12502	0	6	6
12503	0	1	1
12504	0	3	3
12505	0	5	5
12506	0	2	2
12507	0	1	1
12508	0	5	5
12509	0	7	7
12510	0	5	5
12511	0	8	8
12512	0	3	3
12513	0	3	3
12514	0	4	4
12515	0	2	2
12516	0	7	7
12517	0	4	4
12518	0	8	8
12519	0	3	3
12520	0	4	4
12521	0	3	3
12522	0	3	3
12523	0	7	7
12524	0	1	1
12525	0	6	6
12526	0	4	4
12527	0	4	4
12528	0	6	6
12529	0	2	2
12530	0	4	4
12531	0	1	1
12532	0	2	2
12533	0	7	7
12534	0	2	2
12535	0	4	4
12536	0	3	3
12537	0	2	2
12538	0	10	10
12539	0	1	1
12540	0	10	10
12541	0	2	2
12542	0	2	2
12543	0	4	4
12544	0	5	5
12545	0	7	7
12546	0	5	5
12547	0	3	3
12548	0	5	5
12549	0	2	2
12550	0	4	4
12551	0	4	4
12553	0	4	4
12554	0	2	2
12555	0	4	4
12556	0	3	3
12557	0	2	2
12558	0	5	5
12559	0	4	4
12560	0	8	8
12561	0	4	4
12562	0	4	4
12563	0	4	4
12564	0	5	5
12565	0	4	4
12566	0	4	4
12567	0	7	7
12568	0	3	3
12569	0	7	7
12570	0	6	6
12571	0	4	4
12572	0	3	3
12573	0	5	5
12574	0	3	3
12575	0	3	3
12576	0	5	5
12577	0	4	4
12578	0	7	7
12579	0	5	5
12580	0	1	1
12581	0	3	3
12582	0	3	3
12583	0	3	3
12584	0	7	7
12587	0	2	2
12588	0	2	2
12589	0	3	3
12590	0	6	6
12591	0	2	2
12592	0	5	5
12593	0	8	8
12594	0	2	2
12595	0	3	3
12596	0	3	3
12597	0	3	3
12598	0	1	1
12599	0	3	3
12600	0	4	4
12601	0	1	1
12602	0	2	2
12603	0	2	2
12604	0	5	5
12605	0	2	2
12606	0	3	3
12607	0	4	4
12608	0	3	3
12609	0	5	5
12610	0	3	3
12611	0	4	4
12613	0	2	2
12614	0	4	4
12615	0	6	6
12616	0	5	5
12617	0	2	2
12618	0	6	6
12619	0	5	5
12620	0	2	2
12621	0	3	3
12622	0	4	4
12623	0	3	3
12624	0	1	1
12625	0	7	7
12626	0	5	5
12627	0	5	5
12628	0	3	3
12629	0	7	7
12630	0	6	6
12631	0	6	6
12632	0	4	4
12633	0	7	7
12634	0	5	5
12635	0	6	6
12636	0	1	1
12637	0	3	3
12638	0	4	4
12639	0	1	1
12640	0	2	2
12641	0	7	7
12642	0	3	3
12643	0	3	3
12644	0	1	1
12645	0	3	3
12646	0	3	3
12647	0	5	5
12648	0	3	3
12649	0	3	3
12650	0	4	4
12651	0	3	3
12652	0	5	5
12653	0	3	3
12655	0	3	3
12656	0	4	4
12657	0	2	2
12658	0	4	4
12659	0	5	5
12661	0	6	6
12662	0	1	1
12663	0	4	4
12664	0	2	2
12665	0	4	4
12666	0	2	2
12667	0	3	3
12668	0	1	1
12669	0	8	8
12670	0	2	2
12671	0	7	7
12672	0	5	5
12673	0	5	5
12674	0	8	8
12675	0	4	4
12676	0	4	4
12677	0	7	7
12678	0	4	4
12679	0	3	3
12680	0	5	5
12681	0	2	2
12682	0	4	4
12683	0	4	4
12684	0	3	3
12685	0	4	4
12687	0	5	5
12688	0	2	2
12689	0	8	8
12690	0	5	5
12691	0	2	2
12692	0	2	2
12693	0	5	5
12694	0	4	4
12695	0	5	5
12696	0	2	2
12697	0	6	6
12698	0	3	3
12699	0	7	7
12700	0	3	3
12701	0	1	1
12702	0	3	3
12703	0	2	2
12704	0	5	5
12705	0	4	4
12706	0	4	4
12707	0	3	3
12708	0	3	3
12709	0	5	5
12710	0	3	3
12711	0	1	1
12712	0	1	1
12713	0	1	1
12714	0	3	3
12715	0	4	4
12716	0	3	3
12717	0	2	2
12718	0	4	4
12719	0	2	2
12720	0	2	2
12721	0	2	2
12722	0	4	4
12723	0	3	3
12724	0	5	5
12725	0	6	6
12726	0	2	2
12727	0	4	4
12728	0	4	4
12729	0	4	4
12730	0	7	7
12731	0	3	3
12732	0	2	2
12733	0	1	1
12734	0	1	1
12735	0	3	3
12736	0	5	5
12737	0	3	3
12738	0	2	2
12739	0	1	1
12740	0	3	3
12741	0	4	4
12742	0	6	6
12743	0	3	3
12744	0	8	8
12745	0	2	2
12746	0	3	3
12747	0	2	2
12748	0	2	2
12749	0	6	6
12750	0	4	4
12751	0	5	5
12752	0	4	4
12753	0	6	6
12754	0	4	4
12755	0	3	3
12756	0	4	4
12757	0	2	2
12758	0	6	6
12759	0	4	4
12760	0	4	4
12761	0	6	6
12762	0	4	4
12763	0	3	3
12764	0	5	5
12765	0	1	1
12766	0	3	3
12768	0	6	6
12769	0	1	1
12770	0	1	1
12771	0	3	3
12772	0	2	2
12773	0	4	4
12774	0	5	5
12775	0	4	4
12776	0	7	7
12777	0	5	5
12778	0	5	5
12779	0	4	4
12780	0	5	5
12781	0	1	1
12783	0	6	6
12784	0	2	2
12785	0	4	4
12786	0	8	8
12787	0	1	1
12788	0	2	2
12790	0	4	4
12791	0	6	6
12792	0	2	2
12793	0	6	6
12794	0	3	3
12795	0	3	3
12796	0	3	3
12797	0	2	2
12798	0	1	1
12799	0	6	6
12800	0	4	4
12801	0	2	2
12802	0	3	3
12803	0	5	5
12804	0	3	3
12805	0	2	2
12806	0	3	3
12807	0	2	2
12808	0	6	6
12809	0	4	4
12810	0	2	2
12811	0	1	1
12812	0	5	5
12813	0	7	7
12814	0	3	3
12815	0	6	6
12817	0	2	2
12818	0	3	3
12819	0	1	1
12820	0	2	2
12821	0	5	5
12822	0	5	5
12823	0	5	5
12824	0	1	1
12825	0	1	1
12826	0	3	3
12827	0	3	3
12828	0	1	1
12829	0	6	6
12830	0	3	3
12831	0	4	4
12832	0	5	5
12833	0	3	3
12834	0	1	1
12835	0	3	3
12836	0	4	4
12837	0	3	3
12838	0	4	4
12839	0	4	4
12840	0	3	3
12841	0	3	3
12842	0	3	3
12843	0	6	6
12844	0	3	3
12845	0	2	2
12846	0	4	4
12847	0	4	4
12848	0	2	2
12849	0	5	5
12850	0	3	3
12851	0	6	6
12852	0	4	4
12853	0	4	4
12854	0	3	3
12855	0	3	3
12856	0	2	2
12857	0	1	1
12858	0	2	2
12859	0	5	5
12860	0	4	4
12861	0	7	7
12862	0	1	1
12863	0	2	2
12864	0	4	4
12865	0	4	4
12866	0	4	4
12867	0	3	3
12868	0	3	3
12869	0	7	7
12870	0	3	3
12871	0	3	3
12872	0	3	3
12873	0	4	4
12874	0	3	3
12875	0	1	1
12876	0	6	6
12877	0	2	2
12878	0	1	1
12879	0	3	3
12880	0	2	2
12881	0	3	3
12882	0	2	2
12883	0	2	2
12884	0	6	6
12885	0	5	5
12886	0	5	5
12887	0	4	4
12888	0	6	6
12889	0	2	2
12890	0	6	6
12891	0	5	5
12892	0	6	6
12893	0	4	4
12894	0	4	4
12895	0	4	4
12896	0	2	2
12897	0	4	4
12898	0	3	3
12899	0	4	4
12900	0	4	4
12901	0	8	8
12902	0	2	2
12903	0	5	5
12904	0	4	4
12905	0	2	2
12906	0	4	4
12907	0	5	5
12908	0	2	2
12909	0	1	1
12910	0	3	3
12911	0	2	2
12912	0	2	2
12913	0	5	5
12914	0	4	4
12915	0	3	3
12916	0	6	6
12917	0	4	4
12918	0	5	5
12919	0	5	5
12920	0	5	5
12921	0	3	3
12923	0	6	6
12924	0	1	1
12925	0	5	5
12926	0	4	4
12927	0	1	1
12928	0	1	1
12929	0	3	3
12930	0	3	3
12931	0	5	5
12932	0	3	3
12933	0	3	3
12934	0	4	4
12935	0	5	5
12936	0	5	5
12937	0	1	1
12938	0	6	6
12939	0	4	4
12940	0	2	2
12941	0	1	1
12942	0	3	3
12943	0	3	3
12945	0	3	3
12946	0	4	4
12947	0	4	4
12948	0	3	3
12949	0	1	1
12950	0	4	4
12951	0	4	4
12952	0	4	4
12953	0	4	4
12954	0	2	2
12955	0	2	2
12956	0	6	6
12957	0	2	2
12958	0	2	2
12959	0	5	5
12960	0	3	3
12961	0	4	4
12962	0	3	3
12963	0	4	4
12964	0	3	3
12965	0	6	6
12966	0	5	5
12967	0	3	3
12969	0	3	3
12970	0	7	7
12971	0	1	1
12972	0	2	2
12973	0	2	2
12974	0	1	1
12975	0	4	4
12976	0	7	7
12977	0	3	3
12978	0	6	6
12979	0	2	2
12980	0	3	3
12981	0	2	2
12982	0	6	6
12983	0	6	6
12984	0	3	3
12985	0	1	1
12986	0	3	3
12987	0	2	2
12988	0	2	2
12989	0	2	2
12990	0	2	2
12991	0	1	1
12992	0	3	3
12993	0	1	1
12994	0	4	4
12995	0	1	1
12996	0	1	1
12997	0	3	3
12998	0	4	4
12999	0	2	2
13000	0	6	6
13001	0	1	1
13002	0	5	5
13003	0	5	5
13004	0	3	3
13005	0	4	4
13006	0	4	4
13007	0	2	2
13008	0	4	4
13009	0	7	7
13010	0	3	3
13011	0	3	3
13012	0	2	2
13013	0	4	4
13014	0	8	8
13015	0	5	5
13016	0	2	2
13017	0	4	4
13018	0	7	7
13019	0	2	2
13020	0	5	5
13021	0	4	4
13022	0	6	6
13024	0	4	4
13025	0	4	4
13026	0	4	4
13027	0	4	4
13028	0	4	4
13029	0	4	4
13030	0	4	4
13031	0	2	2
13032	0	6	6
13033	0	3	3
13034	0	2	2
13035	0	3	3
13036	0	7	7
13037	0	3	3
13038	0	3	3
13039	0	4	4
13040	0	2	2
13041	0	3	3
13042	0	7	7
13043	0	4	4
13044	0	2	2
13045	0	5	5
13046	0	4	4
13047	0	2	2
13048	0	2	2
13050	0	6	6
13051	0	5	5
13052	0	4	4
13053	0	4	4
13054	0	5	5
13055	0	5	5
13056	0	1	1
13057	0	2	2
13058	0	5	5
13059	0	6	6
13060	0	6	6
13061	0	3	3
13062	0	5	5
13063	0	2	2
13064	0	4	4
13065	0	4	4
13066	0	4	4
13067	0	3	3
13068	0	2	2
13069	0	4	4
13070	0	3	3
13071	0	3	3
13072	0	4	4
13073	0	4	4
13074	0	4	4
13075	0	5	5
13076	0	4	4
13077	0	6	6
13078	0	2	2
13079	0	1	1
13080	0	1	1
13081	0	3	3
13082	0	2	2
13083	0	5	5
13085	0	6	6
13086	0	4	4
13087	0	1	1
13088	0	2	2
13089	0	4	4
13090	0	4	4
13091	0	3	3
13092	0	5	5
13093	0	2	2
13094	0	5	5
13095	0	2	2
13096	0	1	1
13098	0	3	3
13099	0	5	5
13100	0	2	2
13101	0	6	6
13102	0	5	5
13103	0	4	4
13104	0	2	2
13105	0	3	3
13106	0	5	5
13107	0	5	5
13108	0	5	5
13109	0	1	1
13110	0	2	2
13111	0	2	2
13112	0	1	1
13113	0	1	1
13114	0	4	4
13115	0	2	2
13116	0	3	3
13117	0	2	2
13118	0	2	2
13119	0	4	4
13120	0	5	5
13121	0	2	2
13122	0	1	1
13123	0	2	2
13124	0	6	6
13125	0	4	4
13126	0	6	6
13127	0	4	4
13128	0	3	3
13129	0	2	2
13130	0	1	1
13131	0	6	6
13132	0	3	3
13133	0	4	4
13134	0	4	4
13135	0	2	2
13136	0	4	4
13137	0	5	5
13138	0	1	1
13139	0	2	2
13140	0	2	2
13141	0	5	5
13142	0	3	3
13143	0	2	2
13144	0	1	1
13146	0	3	3
13147	0	2	2
13148	0	4	4
13149	0	5	5
13151	0	4	4
13152	0	4	4
13153	0	4	4
13155	0	5	5
13156	0	5	5
13157	0	3	3
13158	0	2	2
13159	0	2	2
13161	0	3	3
13162	0	2	2
13163	0	2	2
13164	0	3	3
13165	0	1	1
13166	0	2	2
13168	0	5	5
13169	0	2	2
13170	0	4	4
13171	0	2	2
13172	0	6	6
13173	0	2	2
13174	0	1	1
13175	0	2	2
13176	0	2	2
13177	0	2	2
13178	0	2	2
13179	0	4	4
13180	0	1	1
13181	0	1	1
13182	0	3	3
13183	0	7	7
13184	0	3	3
13185	0	2	2
13186	0	4	4
13187	0	2	2
13188	0	4	4
13189	0	3	3
13190	0	5	5
13191	0	3	3
13192	0	7	7
13193	0	5	5
13194	0	4	4
13195	0	1	1
13196	0	6	6
13197	0	5	5
13198	0	7	7
13199	0	4	4
13200	0	4	4
13201	0	4	4
13202	0	4	4
13203	0	3	3
13204	0	4	4
13205	0	7	7
13206	0	7	7
13207	0	3	3
13208	0	3	3
13209	0	2	2
13210	0	1	1
13211	0	4	4
13212	0	2	2
13213	0	5	5
13214	0	2	2
13215	0	2	2
13216	0	4	4
13217	0	5	5
13218	0	1	1
13219	0	6	6
13220	0	5	5
13221	0	1	1
13222	0	7	7
13223	0	5	5
13224	0	4	4
13225	0	1	1
13226	0	2	2
13227	0	2	2
13228	0	2	2
13229	0	2	2
13230	0	1	1
13232	0	3	3
13233	0	2	2
13234	0	4	4
